"filename", "language", "TypeScript", "Markdown", "JSON", "JSON with Comments", "JavaScript", "comment", "blank", "total"
"/Users/philliphanson/Documents/Design/web/hson/hson-live/src/types/livetree-internals.types.ts", "TypeScript", 139, 0, 0, 0, 0, 240, 56, 435
"/Users/philliphanson/Documents/Design/web/hson/hson-live/src/types/livetree.types.ts", "TypeScript", 90, 0, 0, 0, 0, 102, 24, 216
"/Users/philliphanson/Documents/Design/web/hson/hson-live/src/types/node.types.ts", "TypeScript", 8, 0, 0, 0, 0, 1, 2, 11
"/Users/philliphanson/Documents/Design/web/hson/hson-live/src/types/reflect.types.ts", "TypeScript", 112, 0, 0, 0, 0, 6, 15, 133
"/Users/philliphanson/Documents/Design/web/hson/hson-live/src/types/svg.types.ts", "TypeScript", 45, 0, 0, 0, 0, 4, 7, 56
"/Users/philliphanson/Documents/Design/web/hson/hson-live/src/types/token.types.ts", "TypeScript", 1, 0, 0, 0, 0, 1, 2, 4
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/README.md", "Markdown", 0, 9, 0, 0, 0, 0, 3, 12
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/canonical-hson-equality.acceptance.mts", "TypeScript", 249, 0, 0, 0, 0, 0, 27, 276
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-authored-hson-corpus.acceptance.mts", "TypeScript", 81, 0, 0, 0, 0, 1, 11, 93
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/CORPUSNOTES.md", "Markdown", 0, 187, 0, 0, 0, 0, 76, 263
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/authored-accepted.mts", "TypeScript", 72, 0, 0, 0, 0, 0, 6, 78
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/authored-completeness-basis.mts", "TypeScript", 198, 0, 0, 0, 0, 0, 12, 210
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/authored-families.mts", "TypeScript", 210, 0, 0, 0, 0, 0, 14, 224
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/authored-name-delimiter-amendment.mts", "TypeScript", 38, 0, 0, 0, 0, 0, 8, 46
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/authored-rejected.mts", "TypeScript", 73, 0, 0, 0, 0, 0, 4, 77
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/authored-source-verdict-processing.mts", "TypeScript", 450, 0, 0, 0, 0, 0, 28, 478
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/authored-source-verdicts.mts", "TypeScript", 602, 0, 0, 0, 0, 8, 46, 656
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/corpus-integrity.mts", "TypeScript", 86, 0, 0, 0, 0, 0, 7, 93
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/corpus-manifest.mts", "TypeScript", 90, 0, 0, 0, 0, 0, 9, 99
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/corpus-review.mts", "TypeScript", 108, 0, 0, 0, 0, 0, 8, 116
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/corpus-runner.mts", "TypeScript", 349, 0, 0, 0, 0, 0, 25, 374
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/corpus-types.mts", "TypeScript", 108, 0, 0, 0, 0, 0, 15, 123
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/diagnostic-and-references.mts", "TypeScript", 55, 0, 0, 0, 0, 0, 5, 60
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/generate-authored-source-verdict-ledger.mts", "TypeScript", 53, 0, 0, 0, 0, 0, 5, 58
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/generate-authored-source-verdicts.mts", "TypeScript", 15, 0, 0, 0, 0, 0, 2, 17
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/generate-review-artifact.mts", "TypeScript", 3, 0, 0, 0, 0, 0, 2, 5
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/graph-expectations.mts", "TypeScript", 50, 0, 0, 0, 0, 0, 13, 63
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/graph-transports.mts", "TypeScript", 60, 0, 0, 0, 0, 0, 6, 66
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/html-transports.mts", "TypeScript", 117, 0, 0, 0, 0, 0, 12, 129
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/json-transports.mts", "TypeScript", 75, 0, 0, 0, 0, 0, 8, 83
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/validate-authored-source-verdict-ledger.mts", "TypeScript", 86, 0, 0, 0, 0, 0, 14, 100
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/certified-corpus/validate-authored-source-verdicts.mts", "TypeScript", 37, 0, 0, 0, 0, 0, 5, 42
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/circuit-failure-control.acceptance.mts", "TypeScript", 231, 0, 0, 0, 0, 0, 31, 262
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/circuit-legacy-wrapper.acceptance.mts", "TypeScript", 175, 0, 0, 0, 0, 0, 31, 206
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/circuit-semantic-engine.acceptance.mts", "TypeScript", 215, 0, 0, 0, 0, 0, 33, 248
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/circuit-test-helpers.mts", "TypeScript", 108, 0, 0, 0, 0, 0, 9, 117
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/diagnostics-inventory.acceptance.mts", "TypeScript", 232, 0, 0, 0, 0, 0, 13, 245
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/document-same-quid-replacement-continuity.acceptance.mts", "TypeScript", 433, 0, 0, 0, 0, 1, 32, 466
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/livehost-node.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 3, 14
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/livehost-worker.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 3, 22
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/livemap-worker.ts", "TypeScript", 93, 0, 0, 0, 0, 12, 7, 112
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/livetree-browser.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 2, 7
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/public-entrypoints.ts", "TypeScript", 790, 0, 0, 0, 0, 80, 34, 904
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/root-compatibility.ts", "TypeScript", 507, 0, 0, 0, 0, 0, 3, 510
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/transform-worker.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 2, 28
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/tsconfig.livehost-node.json", "JSON", 0, 0, 13, 0, 0, 0, 1, 14
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/tsconfig.livehost-worker.json", "JSON", 0, 0, 13, 0, 0, 0, 1, 14
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/tsconfig.livemap-worker.json", "JSON", 0, 0, 13, 0, 0, 0, 1, 14
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/tsconfig.livetree-browser.json", "JSON", 0, 0, 13, 0, 0, 0, 1, 14
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/tsconfig.public.json", "JSON", 0, 0, 13, 0, 0, 0, 1, 14
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/entrypoints/tsconfig.transform-worker.json", "JSON", 0, 0, 13, 0, 0, 0, 1, 14
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/fixtures/structural-json-order-fixtures.mts", "TypeScript", 197, 0, 0, 0, 0, 0, 16, 213
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/helpers/fake-document.mts", "TypeScript", 92, 0, 0, 0, 0, 0, 17, 109
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/helpers/livemap-identity-internal.mts", "TypeScript", 22, 0, 0, 0, 0, 2, 3, 27
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/helpers/reflect-unit6.mts", "TypeScript", 44, 0, 0, 0, 0, 0, 8, 52
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-array-index.acceptance.mts", "TypeScript", 370, 0, 0, 0, 0, 0, 29, 399
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-attribute-transport.acceptance.mts", "TypeScript", 423, 0, 0, 0, 0, 0, 40, 463
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-node-quid-egress.acceptance.mts", "TypeScript", 278, 0, 0, 0, 0, 1, 28, 307
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-node-quid-ingress.acceptance.mts", "TypeScript", 1041, 0, 0, 0, 0, 3, 81, 1125
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-node-quid.acceptance.mts", "TypeScript", 385, 0, 0, 0, 0, 1, 38, 424
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-number.acceptance.mts", "TypeScript", 298, 0, 0, 0, 0, 1, 33, 332
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-quoted-name-acceptance.acceptance.mts", "TypeScript", 139, 0, 0, 0, 0, 1, 32, 172
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-quoted-name-rejection.acceptance.mts", "TypeScript", 113, 0, 0, 0, 0, 1, 31, 145
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-root-boundary.acceptance.mts", "TypeScript", 405, 0, 0, 0, 0, 0, 95, 500
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-serializer.acceptance.mts", "TypeScript", 1239, 0, 0, 0, 0, 0, 120, 1359
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-string.types.ts", "TypeScript", 93, 0, 0, 0, 0, 8, 11, 112
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-structural-mode.acceptance.mts", "TypeScript", 247, 0, 0, 0, 0, 0, 58, 305
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-tagged-template.acceptance.mts", "TypeScript", 136, 0, 0, 0, 0, 1, 23, 160
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/hson-tokenizer.acceptance.mts", "TypeScript", 976, 0, 0, 0, 0, 0, 81, 1057
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/json-ingress.acceptance.mts", "TypeScript", 547, 0, 0, 0, 0, 1, 47, 595
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/launcher-completion.d.mts", "TypeScript", 8, 0, 0, 0, 0, 0, 2, 10
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/launcher-completion.mjs", "JavaScript", 0, 0, 0, 0, 23, 0, 2, 25
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livehost-authority-lifecycle.acceptance.mts", "TypeScript", 338, 0, 0, 0, 0, 1, 26, 365
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livehost-bootstrap.acceptance.mts", "TypeScript", 600, 0, 0, 0, 0, 1, 41, 642
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livehost-capture-identity-closure.acceptance.mts", "TypeScript", 223, 0, 0, 0, 0, 1, 29, 253
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livehost-document-request-compatibility.acceptance.mts", "TypeScript", 404, 0, 0, 0, 0, 1, 40, 445
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livehost-document.types.ts", "TypeScript", 288, 0, 0, 0, 0, 28, 18, 334
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livehost-graph-content-codec.acceptance.mts", "TypeScript", 96, 0, 0, 0, 0, 0, 9, 105
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livehost-node-hosting.acceptance.mts", "TypeScript", 971, 0, 0, 0, 0, 1, 67, 1039
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-canonical-ownership.acceptance.mts", "TypeScript", 120, 0, 0, 0, 0, 1, 18, 139
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-capture-categories.acceptance.mts", "TypeScript", 153, 0, 0, 0, 0, 1, 29, 183
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-capture-provenance.acceptance.mts", "TypeScript", 212, 0, 0, 0, 0, 1, 32, 245
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-carrier-planning.acceptance.mts", "TypeScript", 266, 0, 0, 0, 0, 1, 35, 302
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-deterministic-admission-schema-operators.acceptance.mts", "TypeScript", 34, 0, 0, 0, 0, 1, 5, 40
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-deterministic-mutation-operators.acceptance.mts", "TypeScript", 34, 0, 0, 0, 0, 1, 5, 40
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-deterministic-transport-propagation-operators.acceptance.mts", "TypeScript", 34, 0, 0, 0, 0, 1, 5, 40
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-atomic-reconciliation.acceptance.mts", "TypeScript", 235, 0, 0, 0, 0, 1, 34, 270
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-attrs-read.acceptance.mts", "TypeScript", 195, 0, 0, 0, 0, 0, 20, 215
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-attrs-schema.acceptance.mts", "TypeScript", 220, 0, 0, 0, 0, 1, 23, 244
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-attrs-schema.types.ts", "TypeScript", 115, 0, 0, 0, 0, 22, 13, 150
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-flags.acceptance.mts", "TypeScript", 151, 0, 0, 0, 0, 1, 16, 168
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-id-discovery.acceptance.mts", "TypeScript", 165, 0, 0, 0, 0, 1, 31, 197
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-id-public.acceptance.mts", "TypeScript", 168, 0, 0, 0, 0, 1, 31, 200
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-identity-acquisition.acceptance.mts", "TypeScript", 214, 0, 0, 0, 0, 1, 28, 243
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-identity-compatibility.acceptance.mts", "TypeScript", 229, 0, 0, 0, 0, 1, 29, 259
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-identity-handle.acceptance.mts", "TypeScript", 206, 0, 0, 0, 0, 1, 33, 240
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-identity-overlay-construction.acceptance.mts", "TypeScript", 155, 0, 0, 0, 0, 1, 29, 185
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-identity-overlay-lifecycle.acceptance.mts", "TypeScript", 226, 0, 0, 0, 0, 1, 29, 256
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-identity-overlay-lookup.acceptance.mts", "TypeScript", 162, 0, 0, 0, 0, 1, 29, 192
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-install.acceptance.mts", "TypeScript", 265, 0, 0, 0, 0, 0, 29, 294
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-location-attrs.acceptance.mts", "TypeScript", 53, 0, 0, 0, 0, 1, 4, 58
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-location-content.acceptance.mts", "TypeScript", 41, 0, 0, 0, 0, 1, 4, 46
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-location-mutation.acceptance.mts", "TypeScript", 200, 0, 0, 0, 0, 1, 32, 233
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-location.acceptance.mts", "TypeScript", 281, 0, 0, 0, 0, 1, 49, 331
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-logical-traversal.acceptance.mts", "TypeScript", 527, 0, 0, 0, 0, 3, 69, 599
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-mutation-inputs.types.ts", "TypeScript", 89, 0, 0, 0, 0, 14, 20, 123
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-mutation.acceptance.mts", "TypeScript", 542, 0, 0, 0, 0, 0, 56, 598
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-operation-identity-effects.acceptance.mts", "TypeScript", 193, 0, 0, 0, 0, 1, 30, 224
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-path-contract.acceptance.mts", "TypeScript", 188, 0, 0, 0, 0, 1, 31, 220
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-proxy-typing.types.ts", "TypeScript", 103, 0, 0, 0, 0, 10, 18, 131
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-proxy.acceptance.mts", "TypeScript", 169, 0, 0, 0, 0, 1, 32, 202
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-relative-paths.types.ts", "TypeScript", 102, 0, 0, 0, 0, 12, 19, 133
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-replay.acceptance.mts", "TypeScript", 347, 0, 0, 0, 0, 0, 32, 379
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-request-lowering.acceptance.mts", "TypeScript", 236, 0, 0, 0, 0, 1, 31, 268
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-schema-construction.acceptance.mts", "TypeScript", 233, 0, 0, 0, 0, 1, 41, 275
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-schema-enforcement.acceptance.mts", "TypeScript", 172, 0, 0, 0, 0, 1, 6, 179
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-schema.types.ts", "TypeScript", 184, 0, 0, 0, 0, 12, 23, 219
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-staged-reconciliation.acceptance.mts", "TypeScript", 247, 0, 0, 0, 0, 1, 32, 280
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-staged-request-lowering.acceptance.mts", "TypeScript", 274, 0, 0, 0, 0, 1, 36, 311
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-staging.acceptance.mts", "TypeScript", 221, 0, 0, 0, 0, 1, 31, 253
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-target-boundary.acceptance.mts", "TypeScript", 229, 0, 0, 0, 0, 1, 31, 261
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document-typed-paths.types.ts", "TypeScript", 112, 0, 0, 0, 0, 11, 23, 146
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-document.acceptance.mts", "TypeScript", 311, 0, 0, 0, 0, 0, 31, 342
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-exact-propagation.acceptance.mts", "TypeScript", 256, 0, 0, 0, 0, 1, 32, 289
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-exact-route-closure.acceptance.mts", "TypeScript", 160, 0, 0, 0, 0, 1, 5, 166
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-exact-transport-rejection.acceptance.mts", "TypeScript", 155, 0, 0, 0, 0, 1, 23, 179
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-exact-transport.acceptance.mts", "TypeScript", 245, 0, 0, 0, 0, 1, 36, 282
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-identity-aba-prevention.acceptance.mts", "TypeScript", 40, 0, 0, 0, 0, 1, 4, 45
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-identity-replay-provenance.acceptance.mts", "TypeScript", 51, 0, 0, 0, 0, 1, 4, 56
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-issued-quid-ledger.acceptance.mts", "TypeScript", 43, 0, 0, 0, 0, 1, 4, 48
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-linked-identity-atomicity.acceptance.mts", "TypeScript", 241, 0, 0, 0, 0, 2, 25, 268
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-linked-identity-closure.acceptance.mts", "TypeScript", 243, 0, 0, 0, 0, 1, 27, 271
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-linked-identity-registration.acceptance.mts", "TypeScript", 194, 0, 0, 0, 0, 1, 25, 220
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-operators/admission-schema-operators.mts", "TypeScript", 45, 0, 0, 0, 0, 0, 2, 47
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-operators/all-operators.mts", "TypeScript", 9, 0, 0, 0, 0, 0, 3, 12
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-operators/generate-review-artifact.mts", "TypeScript", 7, 0, 0, 0, 0, 0, 2, 9
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-operators/mutation-operators.mts", "TypeScript", 30, 0, 0, 0, 0, 0, 4, 34
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-operators/operator-catalog.mts", "TypeScript", 219, 0, 0, 0, 0, 0, 21, 240
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-operators/transport-propagation-operators.mts", "TypeScript", 85, 0, 0, 0, 0, 0, 8, 93
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-path-handle.acceptance.mts", "TypeScript", 578, 0, 0, 0, 0, 1, 87, 666
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-projected-array-move-intent.acceptance.mts", "TypeScript", 136, 0, 0, 0, 0, 1, 28, 165
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-projected-identity-acquisition.acceptance.mts", "TypeScript", 53, 0, 0, 0, 0, 1, 4, 58
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-projected-identity-closure.acceptance.mts", "TypeScript", 64, 0, 0, 0, 0, 1, 4, 69
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-projected-identity-lifecycle.acceptance.mts", "TypeScript", 32, 0, 0, 0, 0, 1, 4, 37
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-projected-intent-propagation.acceptance.mts", "TypeScript", 225, 0, 0, 0, 0, 1, 29, 255
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-projected-rename-intent.acceptance.mts", "TypeScript", 130, 0, 0, 0, 0, 1, 26, 157
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-projected-value-equivalence.acceptance.mts", "TypeScript", 318, 0, 0, 0, 0, 1, 42, 361
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-quid-canonical-state.acceptance.mts", "TypeScript", 200, 0, 0, 0, 0, 1, 29, 230
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-quid-non-minting.acceptance.mts", "TypeScript", 218, 0, 0, 0, 0, 1, 36, 255
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-reflection-publication-order.acceptance.mts", "TypeScript", 406, 0, 0, 0, 0, 1, 29, 436
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-rejection-closure.acceptance.mts", "TypeScript", 132, 0, 0, 0, 0, 1, 15, 148
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-schema-composition.acceptance.mts", "TypeScript", 210, 0, 0, 0, 0, 1, 5, 216
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-schema-composition.types.ts", "TypeScript", 165, 0, 0, 0, 0, 30, 17, 212
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-schema-counted-repeat.acceptance.mts", "TypeScript", 53, 0, 0, 0, 0, 1, 5, 59
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-schema-empty.acceptance.mts", "TypeScript", 68, 0, 0, 0, 0, 1, 5, 74
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-schema-owner-contract.acceptance.mts", "TypeScript", 186, 0, 0, 0, 0, 1, 27, 214
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-schema-value-boundary.acceptance.mts", "TypeScript", 200, 0, 0, 0, 0, 1, 30, 231
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-schema-vocabulary.acceptance.mts", "TypeScript", 47, 0, 0, 0, 0, 1, 6, 54
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-staged-authority.acceptance.mts", "TypeScript", 287, 0, 0, 0, 0, 0, 39, 326
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livemap-transform-accepted-closure.acceptance.mts", "TypeScript", 156, 0, 0, 0, 0, 1, 9, 166
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livetree-attrs.acceptance.mts", "TypeScript", 342, 0, 0, 0, 0, 0, 35, 377
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livetree-issued-quid-lifecycle.acceptance.mts", "TypeScript", 172, 0, 0, 0, 0, 1, 26, 199
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livetree-livemap-attrs-convergence.acceptance.mts", "TypeScript", 85, 0, 0, 0, 0, 1, 14, 100
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livetree-quid-eligibility.acceptance.mts", "TypeScript", 179, 0, 0, 0, 0, 1, 22, 202
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livetree-quid-runtime-closure.acceptance.mts", "TypeScript", 182, 0, 0, 0, 0, 1, 25, 208
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livetree-runtime-scope.acceptance.mts", "TypeScript", 614, 0, 0, 0, 0, 1, 47, 662
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/livetree-terminal-reuse-boundaries.acceptance.mts", "TypeScript", 250, 0, 0, 0, 0, 1, 33, 284
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/projected-value-admission.acceptance.mts", "TypeScript", 287, 0, 0, 0, 0, 1, 35, 323
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/projected-value-equality.acceptance.mts", "TypeScript", 129, 0, 0, 0, 0, 1, 31, 161
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/public-boundaries.acceptance.mts", "TypeScript", 184, 0, 0, 0, 0, 0, 24, 208
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/reflect-document-attrs.acceptance.mts", "TypeScript", 269, 0, 0, 0, 0, 0, 27, 296
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/reflect-document-continuity.acceptance.mts", "TypeScript", 236, 0, 0, 0, 0, 1, 26, 263
"/Users/philliphanson/Documents/Design/web/hson/hson-live/tests/reflect-document-correspondence.acceptance.mts", "TypeScript", 268, 0, 0, 0, 0, 1, 28, 297
